	Plinia rubrinervis	Calycorectes cubensis,Calyptranthes floribunda,Caryophyllus floribundus,Eugenia asa-grayi,Eugenia floribunda,Eugenia leucophloea,Eugenia leucophloea warmingiana,Eugenia maranhensis,Eugenia maximiliana,Eugenia oneillii,Eugenia polyneura,Eugenia protracta,Eugenia pycnoneura,Eugenia salzmannii,Marlierea brachymischa,Marlierea cubensis,Myrcia cubensis,Myrciaria amazonica,Myrciaria arborea,Myrciaria arborea rostrata,Myrciaria ciliolata warmingiana,Myrciaria longipes,Myrciaria longipes opaca,Myrciaria longipes pellucida,Myrciaria maragnanensis,Myrciaria maranhensis,Myrciaria maximiliana,Myrciaria mexicana,Myrciaria oneillii,Myrciaria prasina,Myrciaria protracta,Myrciaria rubrinervis,Myrciaria salzmannii,Myrciaria schuechiana,Myrciaria schuechiana deflexa,Myrciaria schuechiana latifolia,Myrciaria sellowiana,Myrciaria splendens,Myrciaria tenuiramis,Myrciaria tolypantha,Myrciaria tolypantha angustifolia,Myrciaria tolypantha latifolia,Myrciaria uliginosa,Myrciaria verticillata,Myrtus floribunda,Myrtus micrantha,Plinia acutissima,Plinia asa-grayi,Plinia cubensis,Plinia formosa,Plinia rubrinervis,Siphoneugena cantareirae,Siphoneugena micrantha
	Pluchea carolinensis	Conyza carolinensis,Conyza cortesii,Pluchea cortesii
	Pluchea purpurascens	Conyza angustifolia,Conyza marilandica,Conyza odorata,Conyza purpurascens,Gymnostylis marilandica,Placus odoratus,Placus purpurascens,Placus purpurascens glabratum,Pluchea amorifera,Pluchea camphorata angustifolia,Pluchea glabrata,Pluchea marilandica,Pluchea petiolata,Pluchea purpurascens,Pluchea purpurascens glabrata,Pluchea purpurascens obovata
	Pluchea rosea	Conyza baccharis,Pluchea rosea
	Podachaenium eminens	Dicalymma fragrans,Ferdinanda eminens,Podachaenium andinum,Podachaenium paniculatum,Zaluzania eminens
	Pogostemon cablin	Mentha auricularia,Mentha cablin,Pogostemon battakianus,Pogostemon comosus,Pogostemon heyneanus patchouly,Pogostemon javanicus,Pogostemon mollis,Pogostemon patchouly,Pogostemon patchouly suavis,Pogostemon suavis,Pogostemon tomentosus
	Pogostemon cablin	Mentha auricularia,Mentha cablin,Pogostemon battakianus,Pogostemon comosus,Pogostemon heyneanus patchouly,Pogostemon javanicus,Pogostemon mollis,Pogostemon patchouly,Pogostemon patchouly suavis,Pogostemon suavis,Pogostemon tomentosus
	Polygala cyparissias	Polygala corisoides,Polygala cyparissias corisoides
	Polygala paniculata	Polygala brasiliensis,Polygala humilis,Polygala paniculata carlotina,Polygala paniculata leucoptera,Polygala quitensis,Polygala ramosissima
	Polylepis besseri	Polylepis besseri,Polylepis crista-galli longiracemosa
	Polymnia sonchifolia	Polymnia edulis,Polymnia sonchifolia,Silphium edule
	Porophyllum ruderale	Cacalia glandulosa,Cacalia porophyllum,Cacalia ruderalis,Kleinia glandulosa,Kleinia porophyllum,Kleinia ruderalis,Porophyllum ellipticum,Porophyllum ellipticum intermedium,Porophyllum ellipticum ruderale,Porophyllum latifolium,Porophyllum macrolepidium,Porophyllum oblanceolatum,Porophyllum porophyllum,Porophyllum ruderale angustifolia,Porophyllum ruderale ellipticum,Porophyllum ruderale glandulosum,Porophyllum ruderale macrolepidium,Porophyllum ruderale suffruticosa,Tagetes integrifolia
	Portenschlagiella ramosissima	Athamanta javescens,Athamanta verticillata,Portenschlagia ramosissima,Portenschlagiella ramosissima,Seseli ramosissimum
	Portlandia albiflora	Portlandia albiflora,Portlandia grandiflora latifolia,Portlandia latifolia
	Portlandia coccinea	Portlandia coriacea
	Portlandia grandiflora	Portlandia grandiflora parviflora
	Portlandia proctorii	Portlandia coccinea proctorii
	Potentilla grandiflora	Fragaria grandiflora,Potentilla gallica,Potentilla grandiflora pedemontana,Potentilla pedemontana,Potentilla subnitens
	Pourouma cecropiifolia	Pourouma edulis,Pourouma multifida,Pourouma sapida,Pourouma uvifera
	Prangos acaulis	Cachrys acaulis,Prangos arabica,Prangos cinerea,Prangos humilis,Prangos odontoptera,Prangos ovatifolia,Prangos szowitsii
	Prangos bornmuelleri	Prangos bornmuelleri
	Prangos denticulata	Cachrys denticulata
	Prangos ferulacea	Cachrys alata,Cachrys cylindracea,Cachrys ferulacea,Cachrys goniocarpa,Cachrys libanotis,Cachrys nematoloba,Cachrys prangoides,Laserpitium ferulaceum,Prangos alata,Prangos biebersteinii,Prangos carinata,Prangos foeniculacea,Prangos goniocarpa,Prangos goniocarpa stenoptera,Prangos macrocarpa,Prangos stenoptera,Smyrnium laserpitioides,Thapsia laserpitii
	Prangos latiloba	Cachrys latiloba
	Prangos uechtritzii	Cachrys uechtritzii
	Prangos uloptera	Cachrys uloptera,Cachrys uloptera,Koelzella uloptera,Prangos aucheri,Prangos isphairamica,Prangos lipskyi,Prangos ornata,Prangos quasiperforata,Prangos tschimganica
	Protium apiculatum	Protium firmum
	Protium grandifolium	Protium llewelynii,Tingulonga grandifolia
	Protium paniculatum	Protium paniculatum pentamerum,Tingulonga paniculata
	Protium spruceanum	Icica spruceana,Protium almecega,Tingulonga almecega,Tingulonga spruceana
	Pseudobrickellia brasiliensis	Brickellia brasiliensis,Brickellia pinifolia,Clavigera pinifolia,Coleosanthus pinifolius,Eupatorium brasiliense
	Psiadia arguta	Baccharis arguta,Conyza balsamica,Elphegea lanceolata,Elphegea latifolia,Nidorella compressa,Psiadia balsamica,Psiadia trinervia balsamica
	Psiadia lucida	Conyza flexilis,Glycyderas lucida,Glyphia lucida,Microglossa mikanioides,Microglossa sessilifolia,Psiadia madagascariensis,Psiadia tortuosa
	Psidium cattleianum	Episyzygium oahuense,Eugenia ferruginea,Eugenia oxygona,Eugenia pseudovenosa,Eugenia urceolata,Guajava cattleyana,Guajava obovata,Myrtus verrucosa,Psidium cattleianum littorale,Psidium cattleianum littorale,Psidium cattleianum purpureum,Psidium cattleianum pyriformis,Psidium coriaceum grandifolium,Psidium coriaceum longipes,Psidium coriaceum obovatum,Psidium ferrugineum,Psidium indicum,Psidium littorale,Psidium littorale longipes,Psidium obovatum,Psidium variabile
	Psidium cattleianum	Episyzygium oahuense,Eugenia ferruginea,Eugenia oxygona,Eugenia pseudovenosa,Eugenia urceolata,Guajava cattleyana,Guajava obovata,Myrtus verrucosa,Psidium cattleianum littorale,Psidium cattleianum littorale,Psidium cattleianum purpureum,Psidium cattleianum pyriformis,Psidium coriaceum grandifolium,Psidium coriaceum longipes,Psidium coriaceum obovatum,Psidium ferrugineum,Psidium indicum,Psidium littorale,Psidium littorale longipes,Psidium obovatum,Psidium variabile
	Psidium guajava	Guajava pumila,Guajava pyrifera,Myrtus guajava,Myrtus guajava pyrifera,Psidium angustifolium,Psidium aromaticum,Psidium cujavillus,Psidium cujavus,Psidium fragrans,Psidium guajava cujavillum,Psidium guajava minor,Psidium igatemyense,Psidium intermedium,Psidium pomiferum,Psidium prostratum,Psidium pumilum,Psidium pumilum guadalupense,Psidium pyriferum,Psidium pyriferum glabrum,Psidium sapidissimum,Psidium vulgare,Syzygium ellipticum
	Psidium guajava	Guajava pumila,Guajava pyrifera,Myrtus guajava,Myrtus guajava pyrifera,Psidium angustifolium,Psidium aromaticum,Psidium cujavillus,Psidium cujavus,Psidium fragrans,Psidium guajava cujavillum,Psidium guajava minor,Psidium igatemyense,Psidium intermedium,Psidium pomiferum,Psidium prostratum,Psidium pumilum,Psidium pumilum guadalupense,Psidium pyriferum,Psidium pyriferum glabrum,Psidium sapidissimum,Psidium vulgare,Syzygium ellipticum
	Psidium guineense	Campomanesia multiflora,Guajava albida,Guajava benthamiana,Guajava costa-ricensis,Guajava guineensis,Guajava laurifolia,Guajava mollis,Guajava multiflora,Guajava ooidea,Guajava polycarpa,Guajava schiedeana,Guajava ypanemensis,Mosiera guineensis,Myrcianthes irregularis,Myrtus guineensis,Myrtus hauthalii,Psidium albidum,Psidium araca,Psidium araca sampaionis,Psidium benthamianum,Psidium campicolum,Psidium chrysobalanoides,Psidium costaricense,Psidium dichotomum,Psidium laurifolium,Psidium lehmannii,Psidium minus,Psidium molle,Psidium molle gracile,Psidium molle robustum,Psidium monticola,Psidium monticola gracile,Psidium monticola robustum,Psidium multiflorum,Psidium ooideum,Psidium ooideum grandifolium,Psidium ooideum intermedium,Psidium ooideum longipedunculatum,Psidium ooideum parvifolium,Psidium polycarpon,Psidium popenoei,Psidium rotundifolium,Psidium rufinervum,Psidium schiedeanum,Psidium schippii,Psidium sericiflorum,Psidium ypanemense
	Psidium guineense	Campomanesia multiflora,Guajava albida,Guajava benthamiana,Guajava costa-ricensis,Guajava guineensis,Guajava laurifolia,Guajava mollis,Guajava multiflora,Guajava ooidea,Guajava polycarpa,Guajava schiedeana,Guajava ypanemensis,Mosiera guineensis,Myrcianthes irregularis,Myrtus guineensis,Myrtus hauthalii,Psidium albidum,Psidium araca,Psidium araca sampaionis,Psidium benthamianum,Psidium campicolum,Psidium chrysobalanoides,Psidium costaricense,Psidium dichotomum,Psidium laurifolium,Psidium lehmannii,Psidium minus,Psidium molle,Psidium molle gracile,Psidium molle robustum,Psidium monticola,Psidium monticola gracile,Psidium monticola robustum,Psidium multiflorum,Psidium ooideum,Psidium ooideum grandifolium,Psidium ooideum intermedium,Psidium ooideum longipedunculatum,Psidium ooideum parvifolium,Psidium polycarpon,Psidium popenoei,Psidium rotundifolium,Psidium rufinervum,Psidium schiedeanum,Psidium schippii,Psidium sericiflorum,Psidium ypanemense
	Psidium myrsinoides	Corynemyrtus corynantha,Guajava myrsinoides,Guajava myrtoides,Myrtus corynantha,Psidium corynanthum,Psidium myrsinoides
	Psidium parvifolium	Eugenia corozalensis,Guajava amplexicaulis,Psidium cordatum,Psidium cordatum parvifolium,Psidium parvifolium
	Psidium salutare	Calycolpus parviflorus,Eugenia guayavillo,Guajava ciliata,Guajava guajabita,Guajava lanceolata,Guajava oerstediana,Guajava salutaris,Mosiera sagraea,Myrtus arayan,Myrtus blanchetiana,Myrtus hassleriana,Myrtus rigida,Myrtus sagrea,Myrtus salutaris,Pseudocaryophyllus seemannii,Psidium arayan,Psidium barbosianum,Psidium blanchetianum,Psidium chiapasense,Psidium ciliatum,Psidium deltosepalum,Psidium gentlei,Psidium guayabita,Psidium guayabita angustifolium,Psidium guayabita oblongatum,Psidium lanceolatum,Psidium lanceolatum grandifolium,Psidium oerstedianum,Psidium rigidum,Psidium rigidum,Psidium salutare laxum,Psidium salutare subalternum,Psidium valenzuelense
	Psidium wrightii	Guajava montana,Psidium wrightii
	Psorothamnus scoparius	Dalea scoparia,Parosela scoparia
	Pterocarya fraxinifolia	Juglans fraxinifolia,Juglans pterocarpa,Pterocarya caucasica,Pterocarya dumosa,Pterocarya fraxinifolia,Pterocarya pterocarpa,Pterocarya spachiana,Wallia fraxinifolia
	Pycnocycla nodiflora	Chamaesciadium nodiflorum
	Pycnocycla spinosa	Chamaesciadium spinosum
	Rabdosia melissoides	Isodon melissiformis,Plectranthus melissoides,Rabdosia melissiformis,Rabdosia melissoides
	Ravensara aromatica	Agathophyllum aromaticum,Agathophyllum aromaticum,Agathophyllum ravensara,Evodia aromatica,Evodia ravensarae,Ravensara anisata,Ravensara aromatica
	Rhododendron anthopogon	Azalea setosa,Rhododendron anthopogon
	Rhododendron lepidotum	Azalea lepidota,Rhododendron elaeagnoides,Rhododendron lepidotum album,Rhododendron lepidotum eleagnoides,Rhododendron lepidotum minutiforme,Rhododendron lepidotum obovatum,Rhododendron lepidotum salignum,Rhododendron obovatum,Rhododendron salignum,Rhododendron sinolepidotum
	Ribes nigrum	Ribes laxiflorum,Ribes nigrum,Ribes rigens,Ribes trifidum
	Ricinus communis	Cataputia major,Cataputia minor,Croton spinosus,Ricinus africanus,Ricinus angulatus,Ricinus armatus,Ricinus atropurpureus,Ricinus badius,Ricinus borboniensis,Ricinus cambodgensis,Ricinus communis aegyptiaceus,Ricinus communis africanus,Ricinus communis africanus,Ricinus communis amblyocalyx,Ricinus communis americanus,Ricinus communis americanus,Ricinus communis argentatus,Ricinus communis argyratus,Ricinus communis armatus,Ricinus communis atratus,Ricinus communis atrobrunneatus,Ricinus communis atrofulvatus,Ricinus communis atrofuscatus,Ricinus communis atrophoeniceus,Ricinus communis atropunicatus,Ricinus communis atropurpureatus,Ricinus communis avellanatus,Ricinus communis badius,Ricinus communis bailundensis,Ricinus communis benguelensis,Ricinus communis blumeanus,Ricinus communis borboniensis,Ricinus communis brasiliensis,Ricinus communis brevinodis,Ricinus communis caesius,Ricinus communis canatus,Ricinus communis canescens,Ricinus communis carneatus,Ricinus communis cervatus,Ricinus communis cinerascens,Ricinus communis cinereatus,Ricinus communis denudatus,Ricinus communis epiglaucus,Ricinus communis erythrocladus,Ricinus communis exiguus,Ricinus communis fulvatus,Ricinus communis fumatus,Ricinus communis fuscatus,Ricinus communis genuinus,Ricinus communis giganteus,Ricinus communis gilvus,Ricinus communis glaucus,Ricinus communis glaucus,Ricinus communis gracilis,Ricinus communis griseofolius,Ricinus communis guttatus,Ricinus communis hybridus,Ricinus communis hybridus,Ricinus communis incarnatus,Ricinus communis indehiscens,Ricinus communis indicus,Ricinus communis inermis,Ricinus communis inermis,Ricinus communis intermedius,Ricinus communis japonicus,Ricinus communis krappa,Ricinus communis laevis,Ricinus communis leucocarpus,Ricinus communis lividus,Ricinus communis macrocarpus,Ricinus communis macrophyllus,Ricinus communis macrophyllus,Ricinus communis maculatus,Ricinus communis manshuricus,Ricinus communis marmoreatus,Ricinus communis megalospermus,Ricinus communis mexicanus,Ricinus communis mexicanus,Ricinus communis microcarpus,Ricinus communis microspermus,Ricinus communis minor,Ricinus communis murinatus,Ricinus communis nanus,Ricinus communis nigellus,Ricinus communis nigrescens,Ricinus communis niveatus,Ricinus communis oblongus,Ricinus communis obscurus,Ricinus communis oligacanthus,Ricinus communis ostrinatus,Ricinus communis pardalinus,Ricinus communis persicus,Ricinus communis picturatus,Ricinus communis plumbeatus,Ricinus communis pruinosus,Ricinus communis pullatus,Ricinus communis punctatus,Ricinus communis punctulatus,Ricinus communis punicans,Ricinus communis purpurascens,Ricinus communis purpurascens,Ricinus communis radiatus,Ricinus communis reichenbachianus,Ricinus communis rheedianus,Ricinus communis roseus,Ricinus communis rubescens,Ricinus communis ruderalis,Ricinus communis rufescens,Ricinus communis rugosus,Ricinus communis russatus,Ricinus communis rutilans,Ricinus communis sanguineus,Ricinus communis sanguineus,Ricinus communis scaber,Ricinus communis scaber,Ricinus communis scriptus,Ricinus communis sinensis,Ricinus communis sinensis,Ricinus communis sordidus,Ricinus communis speciosus,Ricinus communis spontaneus,Ricinus communis stigmosus,Ricinus communis striatus,Ricinus communis subpurpurascens,Ricinus communis subpurpurascens,Ricinus communis subrotundus,Ricinus communis subviridus,Ricinus communis sulcatus,Ricinus communis tigrinus,Ricinus communis typicus,Ricinus communis umbrinus,Ricinus communis undulatus,Ricinus communis vasconcellosii,Ricinus communis venosus,Ricinus communis vinatus,Ricinus communis violaceocaulis,Ricinus communis virens,Ricinus communis viridis,Ricinus communis viridis,Ricinus communis zanzibarinus,Ricinus communis zebrinus,Ricinus communis zollingeri,Ricinus communis zonatus,Ricinus compactus,Ricinus digitatus,Ricinus europaeus,Ricinus gibsonii,Ricinus giganteus,Ricinus glaucus,Ricinus hybridus,Ricinus inermis,Ricinus japonicus,Ricinus krappa,Ricinus laevis,Ricinus leucocarpus,Ricinus lividus,Ricinus macrocarpus,Ricinus macrocarpus nudus,Ricinus macrophyllus,Ricinus medicus,Ricinus medius,Ricinus megalosperma,Ricinus messeniacus,Ricinus metallicus,Ricinus microcarpus,Ricinus microcarpus atrovirens,Ricinus microcarpus spontaneus,Ricinus minor,Ricinus nanus,Ricinus obermannii,Ricinus peltatus,Ricinus perennis,Ricinus persicus,Ricinus purpurascens,Ricinus ruber,Ricinus rugosus,Ricinus rutilans,Ricinus sanguineus,Ricinus scaber,Ricinus speciosus,Ricinus spectabilis,Ricinus tunisensis,Ricinus undulatus,Ricinus urens,Ricinus viridis,Ricinus vulgaris,Ricinus vulgaris,Ricinus zanzibarensis,Ricinus zanzibarinus
	Ridolfia segetum	Anethum arvense,Anethum pusillum,Anethum segetum,Carum ridolfia,Carum segetum,Foeniculum segetum,Meum segetum
	Ristantia pachysperma	Metrosideros pachysperma,Tristania odorata,Tristania pachysperma,Xanthostemon pachyspermum
	Rollinia mucosa	Annona biflora,Annona biflora,Annona muscosa,Annona obtusiflora,Annona obtusifolia,Annona parviflora,Annona parviflora,Annona pterocarpa,Annona pteropetala,Annona pteropetala,Annona reticulata mucosa,Rollinia biflora,Rollinia curvipetala,Rollinia deliciosa,Rollinia jimenezii,Rollinia micrantha,Rollinia mucosa,Rollinia mucosa aequatorialis,Rollinia mucosa macropoda,Rollinia mucosa neglecta,Rollinia mucosa portoricensis,Rollinia neglecta,Rollinia orthopetala,Rollinia permensis,Rollinia pterocarpa,Rollinia pulchrinervia,Rollinia sieberi
	Rosa abyssinica	Rosa abyssinica microphylla,Rosa schimperiana
	Rosa damascena	Rosa gallica damascena
	Rosmarinus officinalis	Rosmarinus angustifolius,Rosmarinus communis,Rosmarinus flexuosus,Rosmarinus latifolius,Rosmarinus lavandulaceus trogloditarum,Rosmarinus laxiflorus,Rosmarinus officinalis,Rosmarinus officinalis angustifolius,Rosmarinus officinalis angustissimus,Rosmarinus officinalis argentatus,Rosmarinus officinalis auratus,Rosmarinus officinalis latifolius,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis nutans,Rosmarinus officinalis palaui,Rosmarinus officinalis palaui,Rosmarinus officinalis prostratus,Rosmarinus officinalis rigidus,Rosmarinus officinalis trogloditarum,Rosmarinus officinalis valentinus,Rosmarinus officinalis vulgaris,Rosmarinus palaui,Rosmarinus prostratus,Rosmarinus rigidus,Rosmarinus serotinus,Rosmarinus tenuifolius,Salvia fasciculata,Rosmarinus angustifolius,Rosmarinus communis,Rosmarinus flexuosus,Rosmarinus latifolius,Rosmarinus lavandulaceus trogloditarum,Rosmarinus laxiflorus,Rosmarinus officinalis,Rosmarinus officinalis angustifolius,Rosmarinus officinalis angustissimus,Rosmarinus officinalis argentatus,Rosmarinus officinalis auratus,Rosmarinus officinalis latifolius,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis nutans,Rosmarinus officinalis palaui,Rosmarinus officinalis palaui,Rosmarinus officinalis prostratus,Rosmarinus officinalis rigidus,Rosmarinus officinalis trogloditarum,Rosmarinus officinalis valentinus,Rosmarinus officinalis vulgaris,Rosmarinus palaui,Rosmarinus prostratus,Rosmarinus rigidus,Rosmarinus serotinus,Rosmarinus tenuifolius,Salvia fasciculata
	Rosmarinus officinalis	Rosmarinus angustifolius,Rosmarinus communis,Rosmarinus flexuosus,Rosmarinus latifolius,Rosmarinus lavandulaceus trogloditarum,Rosmarinus laxiflorus,Rosmarinus officinalis,Rosmarinus officinalis angustifolius,Rosmarinus officinalis angustissimus,Rosmarinus officinalis argentatus,Rosmarinus officinalis auratus,Rosmarinus officinalis latifolius,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis nutans,Rosmarinus officinalis palaui,Rosmarinus officinalis palaui,Rosmarinus officinalis prostratus,Rosmarinus officinalis rigidus,Rosmarinus officinalis trogloditarum,Rosmarinus officinalis valentinus,Rosmarinus officinalis vulgaris,Rosmarinus palaui,Rosmarinus prostratus,Rosmarinus rigidus,Rosmarinus serotinus,Rosmarinus tenuifolius,Salvia fasciculata,Rosmarinus angustifolius,Rosmarinus communis,Rosmarinus flexuosus,Rosmarinus latifolius,Rosmarinus lavandulaceus trogloditarum,Rosmarinus laxiflorus,Rosmarinus officinalis,Rosmarinus officinalis angustifolius,Rosmarinus officinalis angustissimus,Rosmarinus officinalis argentatus,Rosmarinus officinalis auratus,Rosmarinus officinalis latifolius,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis laxiflorus,Rosmarinus officinalis nutans,Rosmarinus officinalis palaui,Rosmarinus officinalis palaui,Rosmarinus officinalis prostratus,Rosmarinus officinalis rigidus,Rosmarinus officinalis trogloditarum,Rosmarinus officinalis valentinus,Rosmarinus officinalis vulgaris,Rosmarinus palaui,Rosmarinus prostratus,Rosmarinus rigidus,Rosmarinus serotinus,Rosmarinus tenuifolius,Salvia fasciculata
