pid	synonyms
151	Artemisia crithmifolia
151	Artemisia desertorum macrocephala
151	Artemisia dracunculiformis
151	Artemisia dracunculina
151	Artemisia dracunculoides
151	Artemisia dracunculoides dracunculina
151	Artemisia dracunculus inodora
151	Artemisia dracunculus minor
151	Artemisia glauca dracunculina
151	Artemisia glauca megacephala
151	Artemisia inodora
151	Artemisia nutans
151	Artemisia nuttalliana
151	Artemisia redowskyi
151	Draconia dracunculiformis
151	Draconia dracunculus
151	Oligosporus condimentarius
151	Oligosporus crithmifolius
151	Oligosporus dracunculiformis
151	Oligosporus dracunculinus
151	Oligosporus dracunculoides
151	Oligosporus dracunculus
151	Oligosporus dracunculus dracunculinus
151	Oligosporus nuttallianus
152	Artemisia ferganensis
153	Artemisia fragrans
153	Artemisia fragrans erivanica
153	Artemisia fragrans phyllostachys
153	Artemisia lercheana
153	Artemisia oliveriana
153	Artemisia pendula
153	Artemisia taurica
153	Seriphidium fragrans erivanicum
153	Seriphidium fragrans phyllostachys
154	Artemisia acetica
154	Artemisia anglica
154	Artemisia brevifolia
154	Artemisia compacta
154	Artemisia contra
154	Artemisia cyna
154	Artemisia dioscoridis
154	Artemisia gallica
154	Artemisia humilis
154	Artemisia laricifolia
154	Artemisia lercheana
154	Artemisia lerchii
154	Artemisia maritima
154	Artemisia maritima dahurica
154	Artemisia messerschmidii
154	Artemisia nutans
154	Artemisia pallasii
154	Artemisia palmata
154	Artemisia pulchella
154	Artemisia salina
154	Artemisia salina
154	Artemisia seriphium
154	Seriphidium maritimum palmatum
154	Seriphidium maritimum salinum
155	Artemisia abrotanoides
155	Artemisia annua
155	Artemisia baicalensis
155	Artemisia gmelinii
155	Artemisia gmelinii discolor
155	Artemisia gmelinii intermedia
155	Artemisia gmelinii intermedia
155	Artemisia gmelinii iwayomogi
155	Artemisia gmelinii latiloba
155	Artemisia gmelinii legitima
155	Artemisia gmelinii manshurica
155	Artemisia gmelinii minor
155	Artemisia iwayomogi
155	Artemisia messerschmidiana laxiflora
155	Artemisia messerschmidiana viridis
155	Artemisia millefoliata
155	Artemisia racemifera
155	Artemisia sacarorum manshurica
155	Artemisia sacrorum
155	Artemisia sacrorum freyniana
155	Artemisia sacrorum intermedia
155	Artemisia sacrorum intermedia
155	Artemisia sacrorum intermedia
155	Artemisia sacrorum iwayomogi
155	Artemisia sacrorum laciniiformis
155	Artemisia sacrorum latiloba
155	Artemisia sacrorum laxiflora
155	Artemisia sacrorum laxiflora
155	Artemisia sacrorum mandshurica
155	Artemisia sacrorum minor
155	Artemisia sacrorum minor
155	Artemisia sacrorum santolinifolia
155	Artemisia sacrorum vestita
155	Artemisia sacrorum vestita
155	Artemisia sacrorum wallichiana
155	Artemisia tanacetifolia
155	Artemisia vestita discolor
155	Artemisia vestita viridis
156	Artemisia gypsacea
157	Artemisia aragonensis
157	Artemisia billardieriana
157	Artemisia herba-alba
157	Artemisia herba-alba communis
157	Artemisia herba-alba desertii
157	Artemisia lippii
157	Artemisia lippii
157	Artemisia ontina
157	Oligosporus lippii
157	Seriphidium herba-alba
158	Artanacetum fasciculatum
158	Artemisia fasciculata
158	Artemisia tifliensis
158	Tanacetum fasciculatum
158	Tanacetum incanum
158	Tanacetum orientale
160	Artemisia kermanensis
160	Seriphidium kermanense
161	Artemisia herba-alba densiflora
161	Artemisia khorassanica
161	Artemisia maracandica
161	Artemisia oliveriana
161	Artemisia serotina
161	Artemisia sogdiana
161	Seriphidium khorassanicum
161	Seriphidium khorassanicum
161	Seriphidium serotinum
161	Seriphidium serotinum maracandicum
161	Seriphidium sogdianum
162	Artemisia codringtonii
162	Artemisia kopetdaghensis
162	Turaniphytum kopetdaghense
163	Absinthium camphoratum
163	Absinthium corymbosum
163	Absinthium saxatile
163	Artemisia achilleifolia
163	Artemisia alba biasolettiana
163	Artemisia biasolettiana
163	Artemisia campestris
163	Artemisia camphorata
163	Artemisia camphorata nevadensis
163	Artemisia cinerea
163	Artemisia columnae
163	Artemisia corymbosa
163	Artemisia garganica
163	Artemisia incanescens
163	Artemisia intermedia
163	Artemisia lobelii
163	Artemisia nevadensis
163	Artemisia rupestris
163	Artemisia saxatilis
163	Artemisia saxatilis
163	Artemisia suavis
163	Artemisia subcanescens
163	Artemisia willdenowii
164	Artemisia acetica
164	Artemisia anglica
164	Artemisia brevifolia
164	Artemisia compacta
164	Artemisia contra
164	Artemisia cyna
164	Artemisia dioscoridis
164	Artemisia gallica
164	Artemisia humilis
164	Artemisia laricifolia
164	Artemisia lercheana
164	Artemisia lerchii
164	Artemisia maritima
164	Artemisia maritima dahurica
164	Artemisia messerschmidii
164	Artemisia nutans
164	Artemisia pallasii
164	Artemisia palmata
164	Artemisia pulchella
164	Artemisia salina
164	Artemisia salina
164	Artemisia seriphium
164	Seriphidium maritimum palmatum
164	Seriphidium maritimum salinum
165	Artemisia burmanica
165	Artemisia burmanica latifolia
165	Artemisia dolichocephala
165	Artemisia dolichocephala yunnanensis
165	Artemisia dubia acuminata
165	Artemisia dubia intermedia
165	Artemisia dubia legitima
165	Artemisia dubia longeracemulosa
165	Artemisia dubia myriantha
165	Artemisia pleiocephala yunnanensis
165	Artemisia vulgaris myriantha
165	Artemisia yunnanensis
166	Artemisia nilagirica lobulata
166	Artemisia nilagirica septemtrionalis
166	Artemisia vulgaris nilagirica
167	Artemisia nilagirica lobulata
167	Artemisia nilagirica septemtrionalis
167	Artemisia vulgaris nilagirica
169	Artemisia togusbulakensis
170	Artemisia brunnea
170	Artemisia dubia jacquemontiana
170	Artemisia grata
170	Artemisia hypoleuca
170	Artemisia indica exilis
170	Artemisia neosinensis
170	Artemisia roxburghiana acutiloba
170	Artemisia roxburghiana divaricata
170	Artemisia roxburghiana kansuensis
170	Artemisia roxburghiana orientalis
170	Artemisia strongylocephala phyllobotrys
170	Artemisia strongylocephala sinensis
171	Artemisia lobulifolia
171	Artemisia santolina
171	Artemisia santolina deserta
171	Artemisia santolina simplicifolia
171	Seriphidium lobulifolium
171	Seriphidium santolinum desertum
171	Seriphidium santolinum simplicifolium
172	Artemisia capillaris acaulis
172	Artemisia capillaris arbuscula
172	Artemisia capillaris glabra
172	Artemisia capillaris grandiflora
172	Artemisia capillaris sachaliensis
172	Artemisia capillaris sericea
172	Artemisia capillaris sericea
172	Artemisia capillaris simplex
172	Artemisia hallaisanensis
172	Artemisia hallaisanensis formosana
172	Artemisia hallaisanensis parvula
172	Artemisia hallaisanensis philippinensis
172	Artemisia hallaisanensis swatowiana
172	Artemisia mollissima
172	Artemisia sachalinensis
172	Artemisia scoparia
172	Draconia capillaris
172	Oligosporus capillaris
173	Artemisia glomerata
173	Artemisia glomerulata
173	Artemisia herba-alba laxiflora
173	Artemisia inculta
173	Artemisia inculta laxiflora
173	Artemisia sieberi
173	Seriphidium incultum
174	Absinthium pedunculare
174	Absinthium splendens
174	Artemisia lasiocline
174	Artemisia mutellina
174	Artemisia peduncularis
174	Artemisia pedunculata
174	Artemisia rupestris
175	Artemisia chinensis
175	Artemisia stelleriana sachalinemsis
175	Artemisia stelleriana vesiculosa
176	Artemisia cannabina
176	Artemisia desertorum jacquemontiana
176	Artemisia dracunculus pinnata
176	Artemisia dracunculus subdigitata
176	Artemisia dubia jacquemontiana
176	Artemisia jacquemontiana
176	Artemisia royleana
176	Artemisia subdigitata
176	Artemisia subdigitata falciloba
176	Artemisia subdigitata intermedia
176	Artemisia wulingschanensis
176	Oligosporus jacquemontianus
177	Artemisia dubia
177	Artemisia dubia intermedia
177	Artemisia dubia legitima
177	Artemisia dubia macrostachya
177	Artemisia dubia pauciflora
177	Artemisia dubia pseudolavendulifolia
177	Artemisia dubia puberula
177	Artemisia selegensis
177	Artemisia verlotorum glabrescens
177	Artemisia verlotorum lobata
177	Artemisia verlotorum rigida
178	Artemisia dubia
178	Artemisia dubia intermedia
178	Artemisia dubia legitima
178	Artemisia dubia macrostachya
178	Artemisia dubia pauciflora
178	Artemisia dubia pseudolavendulifolia
178	Artemisia dubia puberula
178	Artemisia selegensis
178	Artemisia verlotorum glabrescens
178	Artemisia verlotorum lobata
178	Artemisia verlotorum rigida
179	Artemisia leucophylla
179	Artemisia mongolica gracilis
179	Artemisia mongolica krascheninnikovii
179	Artemisia mongolica leucophylla
179	Artemisia mongolica orientalis
179	Artemisia mongolica tenuifolia
179	Artemisia mongolica tomentosa
179	Artemisia obscura
179	Artemisia obscura congesta
179	Artemisia obscura regina
179	Artemisia obscura tenuifolia
179	Artemisia rubripes gracilis
179	Artemisia venusta tomentosa
179	Artemisia vulgaris coarctica
179	Artemisia vulgaris leucophylla
179	Artemisia vulgaris mongolica
179	Artemisia vulgaris mongolica
179	Artemisia vulgaris tenuifolia
180	Absinthium moxa
180	Artemisia asiatica
180	Artemisia dubia communis
180	Artemisia dubia compacta
180	Artemisia dubia congesta
180	Artemisia dubia gracilis
180	Artemisia dubia grata
180	Artemisia dubia leptostachya
180	Artemisia dubia multiflora
180	Artemisia dubia orientalis
180	Artemisia dubia septentrionalis
180	Artemisia grata
180	Artemisia indica heyneana
180	Artemisia indica multiflora
180	Artemisia indica nepalensis
180	Artemisia indica orientalis
180	Artemisia leptophylla
180	Artemisia leptostachya
180	Artemisia longiflora
180	Artemisia myriantha
180	Artemisia nilagirica lobata
180	Artemisia pleiocephala grandis
180	Artemisia princeps orientalis
180	Artemisia vulgaris indica
180	Artemisia vulgaris vulgatissima
180	Artemisia wallichiana
183	Astartea corniculata
183	Astartea endlicheriana
183	Astartea fascicularis brachyphylla
183	Astartea leptophylla
183	Astartea muricata
183	Astartea scoparia
183	Baeckea fascicularis
183	Leptospermum dubium
183	Melaleuca fascicularis
186	Caucalis orientalis
186	Caucalis pulcherrima
186	Daucus pulcherrimus
186	Platyspermum orientale
186	Platyspermum pulcherrimum
187	Daucus atropatanus
187	Daucus persicus
188	Astydamia canariensis
188	Astydamia ifniensis
188	Astydamia latifolia
188	Bupleurum canariense
188	Buprestis latifolia
188	Crithmum latifolium
188	Heracleum canariense
188	Laserpitium crithminum
188	Levisticum latifolium
188	Levisticum latifolium canariense
188	Levisticum latifolium ifniense
188	Tenoria canariensis
189	Athamanta cretensis
189	Bubon garganicus
189	Libanotis sicula
189	Libanotis sicula
189	Tinguarra sicula
192	Cunninghamia cupressoides
193	Athrotaxis gunneana
193	Cunninghamia selaginoides
196	Libocedrus chilensis
196	Thuja andina
196	Thuja chilensis
196	Thuja chilensis
199	Baccharis diptera
199	Cacalia sessilis
199	Conyza articulata
199	Molina articulata
199	Pingraea articulata
200	Baccharis diptera
200	Cacalia sessilis
200	Conyza articulata
200	Molina articulata
200	Pingraea articulata
201	Baccharis montevidensis
201	Eupatorium montevidense
201	Lanugothamnus montevidensis
204	Baccharis halimifolia
204	Baccharis ivifolia
204	Conyza ivifolia
204	Conyza scabrida
204	Erigeron dentatus
204	Erigeron ivifolius
204	Fimbrillaria baccharoides
204	Marsea ivifolia
207	Baccharis magellanica subviscosa
207	Baccharis tricuneata magellanica
207	Conyza magellanica
208	Baccharis foliosa
208	Baccharis obovata umbelliformis
208	Baccharis umbelliformis
208	Baccharis umbelliformis frigida
209	Baccharis arguta
209	Baccharis eupatorioides
209	Baccharis fastigiata
209	Baccharis laxiflora
209	Baccharis racemosa eupatorioides
209	Baccharis racemosa eupatorioides
209	Molina racemosa
209	Neomolina racemosa
210	Baccharis emoryi
210	Baccharis salicifolia
211	Baccharis sarophora
211	Baccharis spartioides
211	Heterothalamus spartioides
211	Psila spartioides
212	Baccharis tenella
212	Heterothalamus tenellus
212	Psila tenella
213	Baccharis microphylla
213	Baccharis microphylla incarum
213	Baccharis microphylla linearifolia
213	Baccharis microphylla pulverulenta
213	Baccharis tolimensis
213	Baccharis variifolia
213	Brickellia microphylla
213	Conyza tricuneata
213	Erigeron tricuneatum
215	Backhousia australis
215	Backhousia riparia
219	Bauhinia benthamiana
219	Bauhinia cavanillei
219	Bauhinia galpinii ungulata
219	Bauhinia inermis
219	Bauhinia macrostachya
219	Bauhinia unguiculata
219	Cansenia ungulata
219	Pauletia inermis
219	Pauletia ungulata
222	Acocotli quauhuahuacensis
222	Bidens abortiva
222	Bidens bonplandii
222	Bidens brachycarpa
222	Bidens caucalidea
222	Bidens daucifolia
222	Bidens deamii
222	Bidens exaristata
222	Bidens inermis
222	Bidens odorata chilpancingensis
222	Bidens odorata oaxacensis
222	Bidens odorata rosea
222	Bidens oxyodonta
222	Bidens pilosa albus
222	Bidens pilosa brachycarpa
222	Bidens pilosa humilis
222	Bidens rosea
222	Coreopsis alba
222	Coreopsis ferulifolia odoratissima
222	Coreopsis odoratissima
222	Cosmos pilosus
222	Cosmos tenellus
223	Bidens cernua dentata
223	Bidens cernua elliptica
223	Bidens cernua minima
223	Bidens cernua radiata
223	Bidens cusickii
223	Bidens dentata
223	Bidens elliptica
223	Bidens elliptica integra
223	Bidens elliptica minima
223	Bidens elliptica oligodonta
223	Bidens filamentosa
223	Bidens glaucescens
223	Bidens gracilenta
223	Bidens macounii
223	Bidens minima
223	Bidens prionophylla
223	Bidens quadriaristata dentata
223	Coreopsis bidens
225	Bidens abadiae
225	Bidens abadiae pilosoides
225	Bidens arenaria
225	Bidens barrancae
225	Bidens bimucronatus
225	Bidens californica
225	Bidens caracasana
225	Bidens hirsuta
225	Bidens hispida
225	Bidens leucantha pilosa
225	Bidens monophyllus
225	Bidens montaubani
225	Bidens odorata
225	Bidens odorata calcicola
225	Bidens odorata calcicola
225	Bidens orendainae
225	Bidens pilosa bimucronatus
225	Bidens pilosa calcicola
225	Bidens pilosa discoidea
225	Bidens pilosa discoidea
225	Bidens pilosa dubia
225	Bidens pilosa indivisa
225	Bidens pilosa indivisa
225	Bidens pilosa odorata
225	Bidens pilosa subbiternata
225	Bidens reflexa
225	Bidens rosea calcicola
225	Bidens striata
225	Bidens taquetii
225	Bidens tripartita
225	Ceratocephalus pilosus
225	Coreopsis coronata
225	Coreopsis corymbifolia
225	Coreopsis leucanthema
225	Kerneria dubia
225	Kerneria pilosa
225	Kerneria pilosa discoidea
225	Kerneria tetragona
226	Bidens artemisiifolia
226	Bidens artemisiifolia sulphurea
226	Bidens sulphurea
226	Coreopsis artemisiifolia
226	Cosmea sulphurea
226	Cosmos artemisiifolius
226	Cosmos aurantiaca
226	Cosmos gracilis
226	Cosmos sulphureus exaristatus
226	Cosmos sulphureus hirsuticaulis
227	Bidens abadiae
227	Bidens abadiae pilosoides
227	Bidens arenaria
227	Bidens barrancae
227	Bidens bimucronatus
227	Bidens californica
227	Bidens caracasana
227	Bidens hirsuta
227	Bidens hispida
227	Bidens leucantha pilosa
227	Bidens monophyllus
227	Bidens montaubani
227	Bidens odorata
227	Bidens odorata calcicola
227	Bidens odorata calcicola
227	Bidens orendainae
227	Bidens pilosa bimucronatus
227	Bidens pilosa calcicola
227	Bidens pilosa discoidea
227	Bidens pilosa discoidea
227	Bidens pilosa dubia
227	Bidens pilosa indivisa
227	Bidens pilosa indivisa
227	Bidens pilosa odorata
227	Bidens pilosa subbiternata
227	Bidens reflexa
227	Bidens rosea calcicola
227	Bidens striata
227	Bidens taquetii
227	Bidens tripartita
227	Ceratocephalus pilosus
227	Coreopsis coronata
227	Coreopsis corymbifolia
227	Coreopsis leucanthema
227	Kerneria dubia
227	Kerneria pilosa
227	Kerneria pilosa discoidea
227	Kerneria tetragona
228	Anidrum radians
228	Coriandrum radians
228	Coriandrum testiculatum
229	Biota orientalis
229	Platycladus chengii
229	Platycladus stricta
229	Thuja acuta
229	Thuja chengii
229	Thuja decora
229	Thuja orientalis
229	Thuja orientalis argyi
230	Bixa acuminata
230	Bixa americana
230	Bixa katangensis
230	Bixa odorata
230	Bixa orellana leiocarpa
230	Bixa orellana leiocarpa
230	Bixa orleana
230	Bixa purpurea
230	Bixa tinctoria
230	Orellana americana
230	Orellana americana leiocarpa
230	Orellana orellana
232	Aulomyrcia mugiensis
232	Blepharocalyx acuminatissimus
232	Blepharocalyx acuminatus
232	Blepharocalyx acuminatus adamantium
232	Blepharocalyx affinis
232	Blepharocalyx amarus
232	Blepharocalyx angustifolius
232	Blepharocalyx angustissimus
232	Blepharocalyx apiculatus
232	Blepharocalyx apiculatus rubellus
232	Blepharocalyx apiculatus strictus
232	Blepharocalyx brunneus
232	Blepharocalyx canescens
232	Blepharocalyx cisplatensis
232	Blepharocalyx cuspidatus
232	Blepharocalyx depauperatus
232	Blepharocalyx deserti
232	Blepharocalyx giganteus
232	Blepharocalyx giganteus montanus
232	Blepharocalyx lanceolatus
232	Blepharocalyx lanceolatus arborescens
232	Blepharocalyx lanceolatus frutescens
232	Blepharocalyx longipes
232	Blepharocalyx minutiflorus
232	Blepharocalyx montana
232	Blepharocalyx mugiensis
232	Blepharocalyx myrcianthoides
232	Blepharocalyx parvifolius
232	Blepharocalyx picrocarpus
232	Blepharocalyx pilosus
