604	Eucalyptus propinqua	Eucalyptus propinqua Deane & Maiden	Eucalyptus propinqua		Eucalyptus propinqua Deane & Maiden				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus propinqua	604	62	1
605	Eucalyptus punctata	Eucalyptus punctata DC.	Eucalyptus punctata		Eucalyptus punctata DC.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus punctata	605	62	1
606	Eucalyptus radiata	Eucalyptus radiata DC.	Eucalyptus radiata		Eucalyptus radiata DC.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus radiata	606	62	1
607	Eucalyptus raveretiana	Eucalyptus raveretiana F.Muell.	Eucalyptus raveretiana		Eucalyptus raveretiana F.Muell.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus raveretiana	607	62	1
608	Eucalyptus robusta	Eucalyptus robusta Sm.	Eucalyptus robusta		Eucalyptus robusta Sm.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus robusta	608	62	1
609	Eucalyptus saligna	Eucalyptus saligna Sm.	Eucalyptus saligna		Eucalyptus saligna Sm.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus saligna	609	62	1
610	Eucalyptus sideroxylon	Eucalyptus sideroxylon A.Cunn. ex Woolls	Eucalyptus sideroxylon		Eucalyptus sideroxylon A.Cunn. ex Woolls				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus sideroxylon	610	62	1
611	Eucalyptus tereticornis	Eucalyptus tereticornis Sm.	Eucalyptus tereticornis		Eucalyptus tereticornis Sm.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus tereticornis	611	62	1
612	Eucalyptus torelliana	Eucalyptus torelliana F.Müll.	Eucalyptus torelliana	YES	Eucalyptus torelliana F.Müll.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Corymbia	Corymbia torelliana	612	62	1
613	Eucalyptus urophylla	Eucalyptus urophylla S.T.Blake	Eucalyptus urophylla		Eucalyptus urophylla S.T.Blake				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus urophylla	613	62	1
614	Eucalyptus viminali	Eucalyptus viminalis Labill.	Eucalyptus viminalis		Eucalyptus viminalis Labill.		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus viminalis	614	62	1
615	Eucalyptus viridiflora	Eucalyptus coccifera var. viridifolia Summerh	Eucalyptus viridiflora		Eucalyptus coccifera (var.) viridifolia Summerh		Unable to find this entry		Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eucalyptus	Eucalyptus coccifera	615	62	1
616	Eugenia acapulcensis	Eugenia acapulcensis Steud.	Eugenia acapulcensis		Eugenia acapulcensis Steud.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia acapulcensis	616	62	1
617	Eugenia arenosa	Eugenia arenosa Mattos	Eugenia arenosa		Eugenia arenosa Mattos				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia arenosa	617	62	1
618	Eugenia argentea	Eugenia argentea Bedd.	Eugenia argentea		Eugenia argentea Bedd.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia argentea	618	62	1
619	Eugenia axillaris	Eugenia axillaris Willd.	Eugenia axillaris		Eugenia axillaris Willd.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia axillaris	619	62	1
620	Eugenia bacopari	Eugenia bacopari D.Legrand	Eugenia bacopari		Eugenia bacopari D.Legrand				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia bacopari	620	62	1
621	Eugenia beaurepaireana	Eugenia beaurepaireana (Kiaersk.) C.D.Legrand	Eugenia beaurepaireana		Eugenia beaurepaireana (Kiaersk.) C.D.Legrand				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia ternatifolia	621	62	1
622	Eugenia brasiliensis	Eugenia brasiliensis Lam.	Eugenia brasiliensis		Eugenia brasiliensis Lam.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia brasiliensis	622	62	1
623	Eugenia burkartiana	Eugenia burkartiana (D.Legrand) D.Legrand	Eugenia burkartiana		Eugenia burkartiana (D.Legrand) D.Legrand	Author Name? (D.Legrand) D.Legrand			Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia burkartiana	623	62	1
624	Eugenia catharinensis	Eugenia catharinensis D.Legrand	Eugenia catharinensis		Eugenia catharinensis D.Legrand	Author Name? D. Legrand			Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia catharinensis	624	62	1
625	Eugenia chlorophylla	Eugenia chlorophylla O.Berg	Eugenia chlorophylla		Eugenia chlorophylla O.Berg				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia chlorophylla	625	62	1
626	Eugenia copacabanensis	Eugenia copacabanensis Kiaersk.	Eugenia copacabanensis		Eugenia copacabanensis Kiaersk.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia copacabanensis	626	62	1
627	Eugenia cuprea	Eugenia cuprea (O.Berg) Mattos	Eugenia cuprea		Eugenia cuprea (O.Berg) Mattos				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia cuprea	627	62	1
628	Eugenia dimorpha	Eugenia dimorpha O.Berg	Eugenia dimorpha		Eugenia dimorpha O.Berg				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia dimorpha	628	62	1
629	Eugenia dysenterica	Eugenia dysenterica DC.	Eugenia dysenterica		Eugenia dysenterica DC.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia dysenterica	629	62	1
630	Eugenia florida	Eugenia florida DC.	Eugenia florida		Eugenia florida DC.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia florida	630	62	1
631	Eugenia foetida	Eugenia foetida Pers.	Eugenia foetida		Eugenia foetida Pers.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia foetida	631	62	1
632	Eugenia hyemalis	Eugenia hiemalis Cambess.	Eugenia hiemalis		Eugenia hiemalis Cambess.		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia hiemalis	632	62	1
633	Eugenia joenssonii	Eugenia joenssonii Kausel	Eugenia joenssonii		Eugenia joenssonii Kausel				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia joenssonii	633	62	1
634	Eugenia klappenbachiana	Eugenia klappenbachiana Mattos & D.Legrand	Eugenia klappenbachiana		Eugenia klappenbachiana Mattos & D.Legrand				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia klappenbachiana	634	62	1
635	Eugenia mansoi	Eugenia mansoi Berg	Eugenia mansoi		Eugenia mansoi Berg				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia mansoi	635	62	1
636	Eugenia mattosii	Eugenia mattosii D.Legrand	Eugenia mattosii		Eugenia mattosii D.Legrand				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia mattosii	636	62	1
637	Eugenia melanadenia	Eugenia melanadenia Krug & Urb.	Eugenia melanadenia		Eugenia melanadenia Krug & Urb.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia melanadenia	637	62	1
638	Eugenia moraviana	Eugenia moraviana O.Berg	Eugenia moraviana		Eugenia moraviana O.Berg				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia moraviana	638	62	1
639	Eugenia moravianu	Eugenia moraviana O.Berg	Eugenia moraviana		Eugenia moraviana O.Berg		Typographical error in specific epithet and duplicate entry		Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia moraviana	639	62	1
640	Eugenia multicostata	Eugenia multicostata D.Legrand	Eugenia multicostata		Eugenia multicostata D.Legrand				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia multicostata	640	62	1
641	Eugenia nitida	Eugenia nitida Cambess.	Eugenia nitida	YES	Eugenia nitida Cambess.	Species Missing.			Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia		641	62	1
642	Eugenia octopleura	Eugenia octopleura Krug & Urb.	Eugenia octopleura		Eugenia octopleura Krug & Urb.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia octopleura	642	62	1
643	Eugenia ovalifolia	Eugenia ovalifolia Cambess.	Eugenia ovalifolia		Eugenia ovalifolia Cambess.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia punicifolia	643	62	1
644	Eugenia pitanga	Eugenia pitanga (Berg) Niedenzu	Eugenia pitanga		Eugenia pitanga (Berg) Niedenzu				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia pitanga	644	62	1
645	Eugenia platysema	Eugenia platysema O.Berg	Eugenia platysema		Eugenia platysema O.Berg				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia platysema	645	62	1
646	Eugenia pluriflora	Eugenia pluriflora DC.	Eugenia pluriflora		Eugenia pluriflora DC.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia pluriflora	646	62	1
647	Eugenia punicifolia	Eugenia punicifolia (Kunth) DC.	Eugenia punicifolia		Eugenia punicifolia (Kunth) DC.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia punicifolia	647	62	1
648	Eugenia pyriformis	Eugenia pyriformis Cambess.	Eugenia pyriformis		Eugenia pyriformis Cambess.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia pyriformis	648	62	1
649	Eugenia ramboi	Eugenia ramboi D.Legrand	Eugenia ramboi		Eugenia ramboi D.Legrand				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia ramboi	649	62	1
650	Eugenia repanda	Eugenia repanda O.Berg	Eugenia repanda		Eugenia repanda O.Berg				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia repanda	650	62	1
651	Eugenia rhombea	Eugenia rhombea Krug & Urb. ex Urb.	Eugenia rhombea		Eugenia rhombea Krug & Urb. ex Urb.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia rhombea	651	62	1
652	Eugenia rocana	Eugenia rocana Britton & P.Wilson	Eugenia rocana		Eugenia rocana Britton & P.Wilson				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia rocana	652	62	1
653	Eugenia rottleriana	Eugenia rottleriana Wight & Arn.	Eugenia rottleriana		Eugenia rottleriana Wight & Arn.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia rottleriana	653	62	1
654	Eugenia rotundifolia	Eugenia rotundifolia Casar.	Eugenia rotundifolia	YES	Eugenia rotundifolia Casar.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia astringens	654	62	1
655	Eugenia sp.	Eugenia Mich. ex (L.)	Eugenia sp.		Eugenia Mich. ex (L.)	Species Missing. Should Norm Name include sp. nov.? why is (L.) after ex?	species not specifically mentioned	DELETED: [The specific species were already mentioned in the database]	Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia				
656	Eugenia speciosa	Eugenia speciosa Cambess.	Eugenia speciosa		Eugenia speciosa Cambess.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia speciosa	656	62	1
657	Eugenia stigmatosa	Eugenia stigmatosa DC.	Eugenia stigmatosa		Eugenia stigmatosa DC.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia stigmatosa	657	62	1
658	Eugenia stipitata	Eugenia stipitata McVaugh	Eugenia stipitata		Eugenia stipitata McVaugh				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia stipitata	658	62	1
659	Eugenia sulcata	Eugenia sulcata Spring ex Mart.	Eugenia sulcata		Eugenia sulcata Spring ex Mart.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia sulcata	659	62	1
660	Eugenia umbelliflora	Eugenia umbelliflora O.Berg	Eugenia umbelliflora		Eugenia umbelliflora O.Berg				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia umbelliflora	660	62	1
661	Eugenia uniflora	Eugenia uniflora (L.)	Eugenia uniflora		Eugenia uniflora (L.)				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia uniflora	661	62	1
662	Eugenia uruguayensis	Eugenia uruguayensis Cambess.	Eugenia uruguayensis		Eugenia uruguayensis Cambess.				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia uruguayensis	662	62	1
663	Eugenia xiriricana	Eugenia xiriricana Mattos	Eugenia xiriricana		Eugenia xiriricana Mattos				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Eugenia	Eugenia xiriricana	663	62	1
664	Eupatorium cannabinum	Eupatorium cannabinum (L.)	Eupatorium cannabinum		Eupatorium cannabinum (L.)				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Eupatorium	Eupatorium cannabinum	664	15	2
665	Eupatorium capillifolum	Eupatorium capillifolium Small.	Eupatorium capillifolium		Eupatorium capillifolium Small.		Typographical error in specific epithet		Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Eupatorium	Eupatorium capillifolium	665	15	1
666	Eupatorium coelestinum	Eupatorium coelestinum Michx.	Eupatorium coelestinum		Eupatorium coelestinum Michx.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Eupatorium	Eupatorium coelestinum	666	15	1
667	Eupatorium triplinerve	Eupatorium triplinerve Vahl	Eupatorium triplinerve		Eupatorium triplinerve Vahl				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Ayapana	Ayapana triplinervis	667	15	1
668	Falcaria falcarioides	Falcaria falcarioides (Bornm. & Wolff) Wolff	Falcaria falcarioides		Falcaria falcarioides (Bornm. & Wolff) Wolff	Author Name? (Bornm. & Wolff) Wolff			Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Gongylosciadium	Gongylosciadium falcarioides	668	11	1
669	Feijoa sellowiana	Feijoa sellowiana (O.Berg) O.Berg	Feijoa sellowiana		Feijoa sellowiana (O.Berg) O.Berg				Plantae	Tracheophyta	Magnoliopsida	Myrtales	Myrtaceae	Acca	Acca sellowiana	669	62	1
670	Feroniella lucida	Feroniella lucida (Scheff.) Swingle	Feroniella lucida		Feroniella lucida (Scheff.) Swingle				Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus lucida	670	84	1
671	Ferula assa-foetida	Ferula assa-foetida (L.)	Ferula assa-foetida		Ferula assa-foetida (L.)				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula assa-foetida	671	11	1
672	Ferula communis	Ferula communis (L.)	Ferula communis		Ferula communis (L.)				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula communis	672	11	1
673	Ferula galbaniflua	Ferula galbaniflua Boiss. & Buhse	Ferula galbaniflua		Ferula galbaniflua Boiss. & Buhse				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula gummosa	673	11	1
674	Ferula glauca	Ferula glauca (L.)	Ferula glauca		Ferula glauca (L.)				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula glauca	674	11	1
675	Ferula gummosa	Ferula gummosa Boiss.	Ferula gummosa		Ferula gummosa Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula gummosa	675	11	1
676	Ferula hirtella	Ferula hirtella Boiss.	Ferula hirtella		Ferula hirtella Boiss.	Details Check: should it be Ferula hirtella?			Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula szowitsiana	676	11	1
677	Ferula macrocolea	Ferula macrocolea Boiss.	Ferula macrocolea		Ferula macrocolea Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula macrocolea	677	11	1
678	Ferula microcolea	Ferula microcolea Boiss.	Ferula microcolea		Ferula microcolea Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula microcolea	678	11	1
679	Ferula ovina	Ferula ovina Boiss.	Ferula ovina		Ferula ovina Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula ovina	679	11	1
680	Ferula szowitsiana	Ferula szowitsiana DC.	Ferula szowitsiana		Ferula szowitsiana DC.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferula	Ferula szowitsiana	680	11	1
681	Ferulago angulata	Ferulago angulata Boiss.	Ferulago angulata		Ferulago angulata Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferulago	Ferulago angulata	681	11	1
682	Ferulago carduchorum	Ferulago carduchorum Boiss. & Hausskn. ex Boiss.	Ferulago carduchorum		Ferulago carduchorum Boiss. & Hausskn. ex Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferulago	Ferulago carduchorum	682	11	1
683	Ferulago confusa	Ferulago confusa Velen.	Ferulago confusa		Ferulago confusa Velen.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferulago	Ferulago sylvatica	683	11	1
684	Ferulago contracta	Ferulago contracta Boiss. & Hausskn. ex Boiss.	Ferulago contracta		Ferulago contracta Boiss. & Hausskn. ex Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferulago	Ferulago contracta	684	11	1
685	Ferulago longistylis	Ferulago longistylis Boiss.	Ferulago longistylis		Ferulago longistylis Boiss.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Prangos	Prangos longistylis	685	11	1
686	Ferulago phialocarpa	Ferulago phialocarpa Rech.f. & Riedl	Ferulago phialocarpa		Ferulago phialocarpa Rech.f. & Riedl				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Ferulago	Ferulago phialocarpa	686	11	1
687	Ficus benjamina	Ficus benjamina (L.)	Ficus benjamina		Ficus benjamina (L.)				Plantae	Tracheophyta	Magnoliopsida	Rosales	Moraceae	Ficus	Ficus benjamina	687	56	1
688	Fimbristylis falcata	Fimbristylis falcata (Vahl) Kunth	Fimbristylis falcata		Fimbristylis falcata (Vahl) Kunth				Plantae	Tracheophyta	Liliopsida	Poales	Cyperaceae	Fimbristylis	Fimbristylis falcata	688	33	1
689	Fitzroya cupressoides	Fitzroya cupressoides I.M.Johnst.	Fitzroya cupressoides		Fitzroya cupressoides I.M.Johnst.				Plantae	Tracheophyta	Pinopsida	Pinales	Cupressaceae	Fitzroya	Fitzroya cupressoides	689	32	1
690	Flaveria linearis	Flaveria linearis Lag.	Flaveria linearis		Flaveria linearis Lag.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Flaveria	Flaveria linearis	690	15	1
691	Flourensia cernua	Flourensia cernua DC.	Flourensia cernua		Flourensia cernua DC.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Flourensia	Flourensia cernua	691	15	1
692	Foeniculum vulgare	Foeniculum vulgare Mill.	Foeniculum vulgare		Foeniculum vulgare Mill.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Foeniculum	Foeniculum vulgare	692	11	1
693	Foeniculum vulgare var. dulcis	Foeniculum vulgare var. dulce (Mill.) Batt.	Foeniculum vulgare		Foeniculum vulgare (var.) dulce (Mill.) Batt.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Foeniculum	Foeniculum vulgare	693	11	1
694	Fortunella japonica	Fortunella japonica (Thunb.) Swingle	Fortunella japonica		Fortunella japonica (Thunb.) Swingle				Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus japonica	694	84	1
695	Fortunella margarita	Fortunella margarita (Lour.) Swingle	Fortunella margarita		Fortunella margarita (Lour.) Swingle	Details Check: should it be Fortunella margarita?			Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Citrus	Citrus japonica	695	84	1
696	Fragaria vesca	Fragaria vesca (L.)	Fragaria vesca		Fragaria vesca (L.)				Plantae	Tracheophyta	Magnoliopsida	Rosales	Rosaceae	Fragaria	Fragaria vesca	696	82	1
697	Fritillaria eduardii	Fritillaria eduardii Regel	Fritillaria eduardii		Fritillaria eduardii Regel				Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Fritillaria	Fritillaria eduardii	697	51	1
698	Fritillaria imperialis 'Lutea x Inodora'	Fritillaria imperialis (L.)	Fritillaria imperialis		Fritillaria imperialis (L.)	Missing Detail? Lutea [x] Inodora [Not shown as hybrid in Shruthi's latest]			Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Fritillaria	Fritillaria imperialis	698	51	1
699	Fritillaria imperialis 'Lutea'	Fritillaria imperialis (L.)	Fritillaria imperialis		Fritillaria imperialis (L.)	Missing Detail? (Lutea)			Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Fritillaria	Fritillaria imperialis	699	51	1
700	Fritillaria imperialis 'Premier'	Fritillaria imperialis (L.)	Fritillaria imperialis		Fritillaria imperialis (L.)	Missing Detail? (Premier)			Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Fritillaria	Fritillaria imperialis	700	51	1
701	Fritillaria imperialis ssp. Inodora	Fritillaria imperialis var. inodora Regel	Fritillaria imperialis		Fritillaria imperialis (var.) inodora Regel				Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Fritillaria	Fritillaria eduardii	701	51	1
702	Fritillaria raddeana	Fritillaria raddeana Regel.	Fritillaria raddeana		Fritillaria raddeana Regel.				Plantae	Tracheophyta	Liliopsida	Liliales	Liliaceae	Fritillaria	Fritillaria raddeana	702	51	1
703	Froriepia subpinnata	Froriepia subpinnata Baill.	Froriepia subpinnata		Froriepia subpinnata Baill.				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Froriepia	Froriepia subpinnata	703	11	1
704	Fuernrohria setifolia	Fuernrohria setifolia C.Koch	Fuernrohria setifolia		Fuernrohria setifolia C.Koch				Plantae	Tracheophyta	Magnoliopsida	Apiales	Apiaceae	Fuernrohria	Fuernrohria setifolia	704	11	1
705	Galatella biflora	Galatella biflora Nees	Galatella biflora		Galatella biflora Nees				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Galatella	Galatella biflora	705	15	1
706	Geigeria alata	Geigeria alata Benth. & Hook.f. ex Oliv.	Geigeria alata		Geigeria alata Benth. & Hook.f. ex Oliv.				Plantae	Tracheophyta	Magnoliopsida	Asterales	Asteraceae	Geigeria	Geigeria alata	706	15	1
707	Geijera linearifolia	Geijera linearifolia J.M.Black	Geijera linearifolia		Geijera linearifolia J.M.Black				Plantae	Tracheophyta	Magnoliopsida	Sapindales	Rutaceae	Geijera	Geijera linearifolia	707	84	1
