title,author,DOI_link,DOI,vol,JOURNAL,profile_c
Chemical Composition and Antimicrobial Activity of the Essential Oil from Ferula glauca L. (F. communis L. subsp. glauca) growing in Marche (central Italy),Filippo Maggi Cinzia Cecchini Alberto Cresci,https://doi.org/10.1016/j.fitote.2008.10.001,10.1016/j.fitote.2008.10.001,"VOL. 80(1), 68-72 (Jan 2009)",Fitoterapia,JEFglceit2009roo#JEFglceit2009flo#JEFglceit2009Fru#JEFglceit2009lea
Chemical Composition and Antimicrobial Activity of the Essential Oil of Artemisia lobelii All.,"Gordana Stojanovic, Radosav Palic, Jasmina Mitrovic & Dejan Djokovic",https://doi.org/10.1080/10412905.2000.9712172,10.1080/10412905.2000.9712172,"VOL. 12, 621-624 (Sep/Oct 2000)",Journal of Essential Oil Research,JEAlose2000Aer
Chemical Composition and Antimicrobial Activity of the Essential Oil of Calamintha nepeta (L.) Savi ssp. glandulosa (Req.) P. W. Ball from Montenegro,"Dusanka Kitic, Tatjana Jovanovic, Gordana Stojanovic, Radosav Palic, Mihajlo Ristic",https://doi.org/10.1080/10412905.2002.9699802,10.1080/10412905.2002.9699802,"VOL. 14, 150-152 (Mar/Apr 2002)",Journal of Essential Oil Research,JECNemo2002Aer
Chemical composition and antimicrobial activity of the essential oil of Curcuma leucorhiza Roxb,"Langoljam R. Devi, Virendra S. Rana, Sarangthem I. Devi, Mercedes Verdeguer & Maria Amparo Blázquez",https://doi.org/10.1080/10412905.2012.728089,10.1080/10412905.2012.728089,"VOL. 24, 533-538 (Nov/Dec 2012)",Journal of Essential Oil Research,JEClein2012rhi#JEClein2013lea
Chemical Composition and Antimicrobial Activity of the Essential Oil of Ocimum gratissimum L. growing in Eastern Kenya,"Lexa G. Matasyoh, Josphat C. Matasyoh, Francis N. Wachira, Miriam G. Kinyua, Anne W. Thairu Muigai, Titus K. Mukiama",https://doi.org/10.4314/ajtcam.v5i2.31272,10.4314/ajtcam.v5i2.31272,"VOL. 6(6), 760-765 (19 March 2007)",African Journal of Biotechnology,JEOgrke2007Lea
Chemical Composition and Antimicrobial Activity of the Essential Oil of Stachys milanii Petrović,"Radosav M. Palić, Jelena S. Lazarević, Gordana S. Stojanović & Vladimir N. Ranđelović",https://doi.org/10.1080/10412905.2006.9699092,10.1080/10412905.2006.9699092,"VOL. 18, 290-292 (May/June 2006)",Journal of Essential Oil Research,JESmise2006Aer
Chemical Composition and Antimicrobial Activity of the Essential Oil of the Oriental Tobacco Yaka.,"Sladjana Alagic, Lvica Stancic, Selekcija, Radosav Palic, Gordana Stojanovic, Mira Nikolic.",https://doi.org/10.1080/10412905.2002.9699832,10.1080/10412905.2002.9699832,"VOL. 14, 230-232 (May/June 2002)",Journal of Essential Oil Research,JENtase2002Lea
"Chemical Composition and Antimicrobial Activity of the Essential Oils of Micromeria thymifolia (Scop.) Fritsch., M. dalmatica Benth., and Satureja cunefolia Ten. and Its Secretory Elements.","Katarina P. Savikin, Nebojsa R. Menkovic, Gordana M. Zdunic, Slavoljub R. Tasic, Mihailo S. Ristic, Tatjana R. Stevic, Zora P. Dajic-Stevanovic.",https://doi.org/10.1080/10412905.2010.9700271,10.1080/10412905.2010.9700271,"VOL. 22, 91-96 (Jan/Feb 2010)",Journal of Essential Oil Research,JEMthse2010Aer
"Chemical Composition and Antimicrobial Activity of the Essential Oils of Micromeria thymifolia (Scop.) Fritsch., M. dalmatica Benth., and Satureja cunefolia Ten. and Its Secretory Elements.","Katarina P. Savikin, Nebojsa R. Menkovic, Gordana M. Zdunic, Slavoljub R. Tasic, Mihailo S. Ristic, Tatjana R. Stevic, Zora P. Dajic-Stevanovic.",https://doi.org/10.1080/10412905.2011.9700435,10.1080/10412905.2011.9700435,"VOL. 22, 91-96 (Jan/Feb 2010)",Journal of Essential Oil Research,JEMdase2010Aer
Chemical Composition and Antimicrobial Activity of the Flower Oil of Russowia sogdiana (Bunge) B. Fedtsch. (Asteraceae) from China,"Manliang Tan , Ligang Zhou , Meng Qin , Duan Li , Weibo Jiang , Ye Wang & Xiaojiang Hao",https://doi.org/10.1080/10412905.2007.9699258,10.1080/10412905.2007.9699258,"VOL. 19, 197-200 (Mar/Apr 2007)",Journal of Essential Oil Research,JERsoxich2007Flo
Chemical Composition and Antimicrobial Activity of the Leaf Essential Oil of Argania spinosa L. Skeels.,"Adil EI Kabouss, Zoubida Charrouf, Mohamed Faid, Francois-Xavier Garneau, Guy Collin.",https://doi.org/10.1080/10412905.2002.9699801,10.1080/10412905.2002.9699801,"VOL. 14, 147-149 (Mar/Apr 2002)",Journal of Essential Oil Research,JEAspmo2002Lea
Chemical Composition and Antimicrobial Activity of the Leaf Oil from Syzygium gardneri Thw.,"Gopan Raj , Varughese George , Nediyaparambil S. Pradeep & Mathur G. Sethuraman",https://doi.org/10.1080/10412905.2008.9699426,10.1080/10412905.2008.9699426,"VOL. 20, 72-74 (Jan/Feb 2008)",Journal of Essential Oil Research,JESgain2008Lea
Chemical Composition and Antimicrobial Activity of the Volatile Oil from Baccharis articulata (Lam.) Pers.,"Euclésio Simionatto, Vinicius Ilha, Anderson S. Mallmann, Carla Porto, Ionara I. Dalcol & Ademir F. Morel",https://doi.org/10.1080/10412905.2008.9700032,10.1080/10412905.2008.9700032,"VOL. 20, 366-368 (July/Aug 2008)",Journal of Essential Oil Research,JEBarbr2008Lea
"Chemical Composition and Antimicrobial Activity of Volatile Components from Capitula, Stems-Leaves and Aerial Parts of Mantisalca duriaei Briq. et Cavill Growing Wild in Tunisia","Olfa Boussaada, Samia Ammar, Mohamed Ali Mahjoub, Dhouha Saidana, Jihene Chriaa, Imed Chraif, Mejda Daami, Ahmed N. Helal, Zine Mighri",https://doi.org/10.1080/10412905.2009.9700142,10.1080/10412905.2009.9700142,"VOL. 21, 179-184 (Mar/Apr 2009)",Journal of Essential Oil Research,JEMdumotu2009Aer#JEMdumotu2009Cap#JEMdumotu2009lea
Chemical Composition and Antimicrobial Activity of Volatile Components of Scorzonera undulata,"Olfa Boussaada , Dhouha Saidana , Jihene Chriaa , Imed Chraif , Ammar , Mohamed Ali Mahjoub , Zine Mighri , Mejda Daami & Ahmed N. Helal",https://doi.org/10.1080/10412905.2008.9700030,10.1080/10412905.2008.9700030,"VOL. 20, 358-362 (July/Aug 2008)",Journal of Essential Oil Research,JESuntu2008Aer
"Chemical composition and antimicrobial activity of Eucalyptus radiata leaf essential oil, sampled over a year","Gillian D. Mahumanea , Sandy F. van Vuurena , Guy Kamatoub, Maxleene Sandasib and Alvaro M. Viljoenb",https://doi.org/10.1080/10412905.2016.1175386,10.1080/10412905.2016.1175386,"VOL. 28, 475-488 (Nov/Dec 2016)",Journal of Essential Oil Research,JEPfrsakadeutin3077512016lea
"Chemical Composition and Antimicrobial Characteristic of the Essential Oils Obtained from the Flower, Leaf and Stem of Salvia officinalis L. Originating from Southeast Serbia","Dragan T. Velickovic, Mihailo S. Ristic, Novica V. Randjelovic & Andrija A. Smelcerovic",https://doi.org/10.1080/10412905.2002.9699919,10.1080/10412905.2002.9699919,"VOL. 14, 453-458 (Nov/Dec 2002)",Journal of Essential Oil Research,JESofsose2002Lea#JESofsose2002Ste#JESofsose2002flo
Chemical Composition and Antimicrobial Screening of the Essential Oil of Minthostachys verticillata (Griseb.) Epl. (Lamiaceae),"V. De Feo, Armando I. Ricciardi, Domenica Biscardi, F.Senatore",https://doi.org/10.1080/10412905.1998.9700839,10.1080/10412905.1998.9700839,"VOL. 10, 61-65 (Jan/Feb 1998)",Journal of Essential Oil Research,JEMvear1998Lea
Chemical Composition and Antioxidant Activities of Tunisian and Canadian Coriander (Coriandrum sativum L.) Fruit,"Jazia Sriti , Wissem Aidi Wannes , Thierry Talou , Gerard Vilarem & Brahim Marzouk",https://doi.org/10.1080/10412905.2011.9700462,10.1080/10412905.2011.9700462,"VOL. 23, 7-15 (July/Aug 2011)",Journal of Essential Oil Research,JECsatu2011Fru#JECsaca2011Fru
Chemical Composition and Antioxidant Activity of Essential Oil of Twelve Spice Plants,"Olivera Politao, Mila Juki, Mladen Milo",,,"VOL. 79, 545-552 ((July/Aug 2006)",Croatica Chemica Acta,JECsacr2006Fru
Chemical Composition and Antioxidant Activity of Essential Oil of Twelve Spice Plants,"Olivera Politeo, Mila Juki, and Mladen Milo",,,"VOL. 79, 545-552 ((July/Aug 2006)",Croatica Chemica Acta,JEFvucr2006Fru
Chemical Composition and Antioxidant Activity of Myrtus communis L. Floral Buds Essential Oil,"Ahmed Snoussi , Mohamed Moncef Chaabouni , Nabiha Bouzouita & Faten Kachouri",https://doi.org/10.1080/10412905.2011.9700440,10.1080/10412905.2011.9700440,"VOL. 23, 10-14 (Mar/Apr 2011)",Journal of Essential Oil Research,JEMcotu2011Flo
Chemical Composition and antioxidant Activity of the Essential Oil From Oxytropis falcate Bunge,"Hua Jiang. Wen Q. Zhan, Xia Liu, Sheng X. Jiang",https://doi.org/10.1080/10412905.2009.9700176,10.1080/10412905.2009.9700176,"VOL. 21, 300-302 (July/Aug 2009)",Journal of Essential Oil Research,JEOfach2009Who
Chemical Composition and Antioxidant Activity of the Essential Oil of Teucrium massiliense L.,"Laura Giamperi, Anahi Bucchini, Daniele Fraternale, Pierpaolo Cara, Donata Ricci, Francesco Epifano, Salvatore Genovese, Massimo Curini",https://doi.org/10.1080/10412905.2008.9700055,10.1080/10412905.2008.9700055,"VOL. 20, 446-449 (Sep/Oct 2008)",Journal of Essential Oil Research,JETmait2008Aer
Chemical composition and antioxidant activity of Pistacia lentiscus essential oil from Southern Italy (Apulia),"C. Negro, L. De Bellis & A. Miceli",https://doi.org/10.1080/10412905.2014.973614,10.1080/10412905.2014.973614,"VOL. 27, 23-29 (Jan/Feb 2015)",Journal of Essential Oil Research,JEMcipautin29n79e24m2015aer#JEMsppautin29n79e24m2015aer#JEOvumachutin182014aer#JEOvugaalutin222014aer#JECaug.coboit2014fru#JEMarpautin29n79e24m2015aer#JEMxpautin29n79e24m2015aer
Chemical composition and biological activities of Bocageopsis multiflora essential oil,"Edinilze S.C. Oliveira, Ana Claudia F. Amaral, Emerson S. Lima & Jefferson Rocha de A. Silva",https://doi.org/10.1080/10412905.2013.840809,10.1080/10412905.2013.840809,"VOL. 26, 161-165 (May/June 2014)",Journal of Essential Oil Research,JEBmubr2014lea
Chemical composition and biological activities of Bocageopsis multiflora essential oil,"Edinilze S.C. Oliveira, Ana Claudia F. Amaral, Emerson S. Lima & Jefferson Rocha de A. Silva",https://doi.org/10.1080/10412905.2013.840809,10.1080/10412905.2013.840809,"VOL. 26, 161-165 (May/June 2014)",Journal of Essential Oil Research,JEBmuba2014lea
Chemical Composition and Biological Activity of Essential Oil of Phellolophium madagascariensis Baker (Umbellifereae),"Hanta Andriamanantoanina , Luciano Ramaroson , Tantely Raminosoa , Michel Ratsimbason , Hervé Casabianca & Marie Florence Grenier-Loustalot",https://doi.org/10.1080/10412905.2006.9699072,10.1080/10412905.2006.9699072,"VOL. 18, 231-233 (Mar/Apr 2006)",Journal of Essential Oil Research,JEPmama2006Aer
Chemical Composition and Biological Activity of the Leaf Oil of Siparuna thecaphora (Poepp. Et Endl.) A.DC.,"Roser Vila, Jose Iglesias, Salvador Canigueral, Ana I. Santana, Pablo N. Soils, Mahabir P. Gupta.",https://doi.org/10.1080/10412905.2002.9699767,10.1080/10412905.2002.9699767,"VOL. 14, 66-67 (Jan/Feb 2002)",Journal of Essential Oil Research,JESthpa2002Lea
Chemical Composition and Biological Properties of the Leaf Essential Oil of Tagetes lucida Cav. From Cuba,"Erik L. Regalado, Miguel D. Fernández, Jorge A. Pino, Judith Mendiola & Olga A. Echemendia",https://doi.org/10.1080/10412905.2011.9700485,10.1080/10412905.2011.9700485,"VOL. 23, 63-67 (Sep/Oct2011)",Journal of Essential Oil Research,JETluhacu2011Lea
Chemical Composition and Cytotoxic Activity of Essential Oil from Myrcia laruotteana Fruits,"Maria Élida A. Stefanello, Dilamara Riva, Edésio L. Simionatto, João E. de Carvalho, Ana Lucia T. Góis Ruiz & Marcos J. Salvador",https://doi.org/10.1080/10412905.2011.9700473,10.1080/10412905.2011.9700473,"VOL. 23, 7-10 (Sep/Oct 2011)",Journal of Essential Oil Research,JEMlabr2011Unr
Chemical Composition and in Vitro Antifungal Properties of the Essential Oils from Leaves and Flowers of Erigeron floribundus(H.B.et K.) Sch. Bip. from Cameroon,"Jules-Roger Kuiate, Annette Amfo Tsona, Jacob Foko, Jean Marie Bessiere, Chantal Menut, Paul-Henri Amvam Zollo",https://doi.org/10.1080/10412905.2005.9698896,10.1080/10412905.2005.9698896,"VOL. 17, 261-264 (May/June 2005)",Journal of Essential Oil Research,JEEflba2005flo#JEEflds2005flo#JEEflyaca2005flo#JEEflyaca2005lea#JEEflds2005lea#JEEflba2005lea
Chemical composition and in vitro antioxidant properties of essential oil of Ricinus communis L.,"Adel Kadri, Néji Gharsallah, Mohamed Damak and Radhouane Gdoura",,,"VOL. 5(8), 1466-1470 (Apr 2011)",Journal of Medicinal Plants Research,JERcotu2011aer
Chemical Composition and In Vitro Cytotoxic Activity of Essential Oil of Leaves of Malus domestica Growing in Western Himalaya (India),"Mayanka Walia, Tavleen S.Mann, Dharmesh Kumar, Vijai K. Agnihotri and Bikram Singh",https://doi.org/10.1155/2012/649727,10.1155/2012/649727,"VOL. 2012 (Article ID 649727), 1-6 (2012)",Evidence-Based Complementary and Alternative Medicine,JEMDoin2012lea
Chemical Composition and Insecticidal Activity Hedeoma mandoniana Essential Oils,"Antonio Vilaseca, Isabelle Guy, Brigitte Charles, Helene Guinaudeau, Antonieta Rojas de Arias, Alain Fournet",https://doi.org/10.1080/10412905.2004.9698749,10.1080/10412905.2004.9698749,"VOL. 16, 380-383 (July/Aug 2004)",Journal of Essential Oil Research,JEHmabo2004Aer
Chemical Composition and Insecticidal Activity of the Essential Oils from Bursera hollickii (Britton) Found in Jamaica,Grace-Ann O. Junor Roy B.R. Porter Trevor H. Yee,https://doi.org/10.1080/10412905.2008.9700088,10.1080/10412905.2008.9700088,"VOL. 20, 560-565 (Nov/Dec 2008)",Journal of Essential Oil Research,JEBhoja2008bar#JEBhoja2008lea
Chemical Composition And Insecticidal Properties Of Lantana Camara L. Leaf Essential Oils From Algeria,Safia Zoubiria* and Aoumeur Baaliouamer,https://doi.org/10.1080/10412905.2012.692910,10.1080/10412905.2012.692910,"Vol 24, No. 4, 377–383, (August 2012)",Journal Of Essential Oil Research,JELcaal2012Aer
Chemical Composition and Microbial Activity of the Essential Oil of Calamintha nepeta(L.) Savi ssp. nepeta var.subisodonda( Borb.) Hayek from Serbia,"Dusanka Kitic, Gordana Stojanovic, Radosav Palic, Vladimir Randjelovic",https://doi.org/10.1080/10412905.2005.9699036,10.1080/10412905.2005.9699036,"VOL. 17, 701-703 (Nov/Dec 2005)",Journal of Essential Oil Research,JECnesose2005Aer
Chemical composition and resistance-modifying effect of the essential oil of Lantana camara linn,"Erlanio O Sousa, Natalya F Silva, Fabiola F.G Rodrigues, Adriana R Campos, Sidney G Lima, Jose Galberto M Costa",https://doi.org/10.4103/0973-1296.62890,10.4103/0973-1296.62890,"Vol 6, 22, 79-82( 2010)",Pharmacognosy Magazine,JELcabr2010Lea
Chemical composition and scolicidal activity of Zataria multiflora Boiss essential oil,"Hossein Mahmoudvand, Seyed Reza Mirbadie, Saeed Sadooghian, Majid Fasihi Harandi, Sareh Jahanbakhsh & Ebrahim Saedi Dezaki",https://doi.org/10.1080/10412905.2016.1201546,10.1080/10412905.2016.1201546,"VOL. 29, 42-47 (Jan/Feb 2017)",Journal of Essential Oil Research,JELjaorreet2016Lea
Chemical Composition and Seasonal Variations of Rosemary Oil from Southern Spain,"Sofia Salido, Joaquin Altarejos, Manuel Nogueras, Adolfo Sanchez, Pascual Luque",https://doi.org/10.1080/10412905.2003.9712248,10.1080/10412905.2003.9712248,"VOL. 15, 10-14 (Jan/Feb 2003)",Journal of Essential Oil Research,JERofsosp2003Twi
Chemical Composition and Seasonal Variations of Spike Lavender Oil from Southern Spain,"Sofia Salido, Joaquin Altarejos, Manuel Nogueras, Adolfo Sanchez, Pascual Luque",https://doi.org/10.1080/10412905.2004.9698698,10.1080/10412905.2004.9698698,"VOL. 16, 206-210 (May/June 2004)",Journal of Essential Oil Research,JELlasp2004Who
Chemical composition and toxicity of the essential oil of Cayratia japonica against two grain storage insects,"Zhi Long Liu, Kai Yang, Fan Huang, Qi Zhi Liu, Ligang Zhou & Shu Shan Du",https://doi.org/10.5897/jmpr11.526,10.5897/jmpr11.526,"VOL. 24, 237-240 (May/Jun 2012)",Journal of Essential Oil Research,JECjach2012aer
Chemical Composition of absolute and supercritical Carbon dioxide extract of Aframomum melegueta,"Xavier Fernandez,Christine Pintaric,Louisette Lizzani-Cavelier,Andre-Michel Loiseau,Alain Morello,Patrick Pellerin",https://doi.org/10.1002/ffj.1554,10.1002/ffj.1554,"VOL. 21(1), 162-165 (Jan/Feb 2006)",Flavour and Fragrance Journal,JEAmesc2006See
Chemical Composition of Albanian Myrtle Oil (Myrtus communis L.),Uran Asllani,https://doi.org/10.1080/10412905.2000.9699481,10.1080/10412905.2000.9699481,"VOL. 12, 140-142 (Mar/Apr 2000)",Journal of Essential Oil Research,JEMcodial2000lea#JEMcodial2000fru#JEMcodial2000flo#JEMcoelal2000fru#JEMcoelal2000flo
Chemical Composition of Albanian Myrtle Oil (Myrtus communis L.),Uran Asllani,https://doi.org/10.1080/10412905.2000.9699484,10.1080/10412905.2000.9699484,"VOL. 12, 140-142 (Mar/Apr 2000)",Journal of Essential Oil Research,JEMcoelal2000lea
Chemical Composition of Albanian Sage Oil (Salvia officinalis),Uran Asllani,https://doi.org/10.1080/10412905.2000.9712048,10.1080/10412905.2000.9712048,"VOL. 12, 79-84 (Jan/Feb 2000)",Journal of Essential Oil Research,JESofal2000Lea
Chemical Composition of Albanian Thyme Oil (Thymus vulgaris L.),Uran Asllani & Vilma Toska,https://doi.org/10.1080/10412905.2003.9712103,10.1080/10412905.2003.9712103,"VOL. 15, 165-167 (May/June 2003)",Journal of Essential Oil Research,JETvuko2003Who#JETvushal2003Who
Chemical Composition of Algerian Artemisia herba-alba Essential Oils Isolated by Microwave and Hydrodistillation,N. Dahmani-Hamzaoui & A. Baaliouamer,https://doi.org/10.1080/10412905.2010.9700386,10.1080/10412905.2010.9700386,"VOL. 22, 514-517 (Nov/Dec 2010)",Journal of Essential Oil Research,JEAheal2010Aer
Chemical Composition of Alkanna orientalis from Greece,Olga Tzakou Anargyros Loukis X,https://doi.org/10.1080/10412905.2008.9700066,10.1080/10412905.2008.9700066,"VOL. 20, 490-491 (Nov/Dec 2008)",Journal of Essential Oil Research,JEAorgr2008Aer
Chemical Composition of Artemisia absinthium L. from Greece,"A. Basta, O. Tzakou, M. Couladis & M. Pavlović",�10.1080/10412905.2007.9699291,�10.1080/10412905.2007.9699291,"VOL. 19, 316-318 (July/Aug 2007)",Journal of Essential Oil Research,JEAabmoep2007Aer
Chemical Composition of Cajuput Oil (Melaleuca leucadendra L.) from Cuba,"Jorge A. Pino, Avilio Bello, Armando Urguiola, Juan Aguero Rolando Marbot",https://doi.org/10.1080/10412905.2002.9699744,10.1080/10412905.2002.9699744,"VOL. 14, 10-11 (Jan/Feb 2002)",Journal of Essential Oil Research,JEMlecu2002lea
Chemical Composition of Cypress Essential Oils : Volatile Constituents of Leaf Oils from Seven Cultivated Cupressus species,"C.Pierre-Leandri, X.Fernandez, L.Lizzani-Cuvelier, A.-M.Loiseau, R.Fellous",https://doi.org/10.1080/10412905.2003.9698596,10.1080/10412905.2003.9698596,"VOL. 15, 242-247 (July/Aug 2003)",Journal of Essential Oil Research,JECmafr2003Lea
